Month,State,Total_Claims_Received,Individual_Claims,Community_Claims,Claims_Recommended_SDLC,Claims_Recommended_DLC,Approved_Claims,Pending_Claims,Rejected_Claims,Titles_Distributed,Pending_Rate,Approval_Rate,Rejection_Rate,Disposal_Rate,Workflow_Bottleneck_Rate,SDLC_Dropoff_Rate,DLC_Dropoff_Rate,Rejection_Anomaly_Score,Pending_Backlog_Growth,Individual_vs_Community_Imbalance,Data_Inconsistency_Flag,Risk_Score,Risk_Level,anomaly_score,ML_Risk_Score,ML_Risk_Level,Anomaly_Type,AI_Explanation
2026-06,Assam,216644,208062,8582,105737,81141,81141,119124,16379,87436,0.5499,0.3745,0.0756,0.4501,0.1135,0.5119,0.2326,-0.8051,0,0.9208,0,26.65,Normal,0.2665,26.65,Normal,Normal Workflow,Normal administrative progression (Risk Score: 26.6). Features align with standard state baselines.
2026-06,Bihar,4696,4696,0,4696,191,21,179,4496,191,0.0381,0.0045,0.9574,0.9619,0.9955,0.0,0.9955,2.4764,0,1.0,0,31.65,Normal,0.3165,31.65,Normal,Normal Workflow,Normal administrative progression (Risk Score: 31.6). Features align with standard state baselines.
2026-06,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065,0.5642,0.4293,0.9935,0.3257,0.1102,0.366,0.5111,0,0.8791,0,68.99,High Risk,0.6899,68.99,High Risk,Administrative Bottleneck,High Risk (Score: 69.0): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 32.6%).
2026-06,Goa,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0864,-5060,0.0,0,39.13,Normal,0.3913,39.13,Normal,Normal Workflow,Normal administrative progression (Risk Score: 39.1). Features align with standard state baselines.
2026-06,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4436,0.5442,0.0123,0.5564,0.4345,0.0213,0.444,-1.0406,0,0.9244,0,10.48,Normal,0.1048,10.48,Normal,Normal Workflow,Normal administrative progression (Risk Score: 10.5). Features align with standard state baselines.
2026-06,Himachal Pradesh,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0864,-5814,0.0,0,39.05,Normal,0.3905,39.05,Normal,Normal Workflow,Normal administrative progression (Risk Score: 39.0). Features align with standard state baselines.
2026-06,J&K,46090,33233,12857,0,0,0,38893,7197,6020,0.8438,0.0,0.1562,0.1562,0.0,1.0,0.0,-0.5051,32727,0.4421,0,38.91,Normal,0.3891,38.91,Normal,Normal Workflow,Normal administrative progression (Risk Score: 38.9). Features align with standard state baselines.
2026-06,Jharkhand,110756,107032,3724,63596,59930,59866,22783,28107,61970,0.2057,0.5405,0.2538,0.7943,0.0337,0.4258,0.0587,-0.1419,2185,0.9328,0,16.62,Normal,0.1662,16.62,Normal,Normal Workflow,Normal administrative progression (Risk Score: 16.6). Features align with standard state baselines.
2026-06,Karnataka,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0864,-15850,0.0,0,42.08,Attention,0.4208,42.08,Attention,Volume Anomaly,Attention (Score: 42.1): Outlier pattern detected in overall claim volume or disposition rates.
2026-06,Kerala,45598,44580,1018,40632,31209,30203,2179,13216,29807,0.0478,0.6624,0.2898,0.9522,0.2287,0.1089,0.2567,-0.008,0,0.9553,0,5.91,Normal,0.0591,5.91,Normal,Normal Workflow,Normal administrative progression (Risk Score: 5.9). Features align with standard state baselines.
2026-06,Madhya Pradesh,807405,766430,40975,807405,807405,289461,273457,244487,289461,0.3387,0.3585,0.3028,0.6613,0.6415,0.0,0.6415,0.0404,0,0.8985,0,76.92,High Risk,0.7692,76.92,High Risk,Administrative Bottleneck,High Risk (Score: 76.9): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 64.1%).
2026-06,Maharashtra,409156,397897,11259,374165,174066,174066,62459,172631,208335,0.1527,0.4254,0.4219,0.8473,0.4891,0.0855,0.5348,0.4836,62459,0.945,0,27.92,Normal,0.2792,27.92,Normal,Normal Workflow,Normal administrative progression (Risk Score: 27.9). Features align with standard state baselines.
2026-06,Odisha,769977,733158,36819,582159,500189,484481,139151,146345,473936,0.1807,0.6292,0.1901,0.8193,0.1269,0.2439,0.1678,-0.379,0,0.9044,0,52.41,Attention,0.5241,52.41,Attention,Imbalanced Filing,Attention (Score: 52.4): High structural imbalance between individual and community claim processing.
2026-06,Rajasthan,118375,113162,5213,76333,63849,51766,688,65921,51766,0.0058,0.4373,0.5569,0.9942,0.2075,0.3552,0.3218,0.986,0,0.9119,0,8.05,Normal,0.0805,8.05,Normal,Normal Workflow,Normal administrative progression (Risk Score: 8.1). Features align with standard state baselines.
2026-06,Tamil Nadu,34667,33119,1548,27582,16972,16568,5388,12711,16508,0.1554,0.4779,0.3667,0.8446,0.3177,0.2044,0.3993,0.2782,0,0.9107,0,8.18,Normal,0.0818,8.18,Normal,Normal Workflow,Normal administrative progression (Risk Score: 8.2). Features align with standard state baselines.
2026-06,Telangana,655249,651822,3427,655249,655249,231456,329367,94426,231456,0.5027,0.3532,0.1441,0.4973,0.6468,0.0,0.6468,-0.5502,0,0.9895,0,61.07,Attention,0.6107,61.07,Attention,Administrative Bottleneck,Attention (Score: 61.1): High administrative bottleneck in processing pipeline (Workflow Bottleneck Rate: 64.7%).
2026-06,Tripura,201122,201055,67,153686,134761,132285,367,68470,131680,0.0018,0.6577,0.3404,0.9982,0.1064,0.2359,0.1393,0.1803,2,0.9993,0,18.49,Normal,0.1849,18.49,Normal,Normal Workflow,Normal administrative progression (Risk Score: 18.5). Features align with standard state baselines.
2026-06,Uttar Pradesh,94166,92972,1194,94166,94166,23430,0,70736,23430,0.0,0.2488,0.7512,1.0,0.7512,0.0,0.7512,1.709,0,0.9746,0,12.07,Normal,0.1207,12.07,Normal,Normal Workflow,Normal administrative progression (Risk Score: 12.1). Features align with standard state baselines.
2026-06,Uttarakhand,6928,3809,3119,0,0,0,6928,0,9788,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0864,6729,0.0996,0,51.6,Attention,0.516,51.6,Attention,Backlog Accumulation,"Attention (Score: 51.6): Expanding unresolved backlog (Pending Rate: 100.0%, MoM Growth: +6,729 claims)."
2026-06,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0026,0.3176,0.6798,0.9974,0.0526,0.6297,0.1422,1.4433,0,0.8576,0,20.29,Normal,0.2029,20.29,Normal,Normal Workflow,Normal administrative progression (Risk Score: 20.3). Features align with standard state baselines.
